userid,age,sex,consume,user_star
F30EAA64176975BE0D0231FB572D9445,34,1,10,1
5D33C4C9FEFE90977EAD58C304428EFC,48,0,91,2
81120349A016CACE683F92C829375347,33,0,173.51,4
8FC5F9E6D33DA3C2726AB0ABC09EBE32,-1,-1,-1,-1
273746AB21DFFF3F52118BCE1EC3CC99,71,0,-1,-1
70536276338E77901DCE9FE8DD3A1269,44,0,23.85,-1
A09246693CB93735EBF69561DF79E9EA,-1,-1,-1,-1
D986E59568EC06428D8AD787DD31DB7E,42,1,18.4,1
F0473D1340411B52A5E8B8CF7F34FD45,52,0,30.63,1
49479C5096891F0F64D6392C08FC379F,36,0,139.1,4
500B120EBB41B3A0B8BD20D09C00E26A,50,1,158.41,4
50A697E9DBB24A8963CE0FD95FE55E36,-1,-1,-1,-1
A39B2B907756E534408A75F2584A104A,67,0,15.25,2
E6FAA5D9BC3D57E211C8B9C3A33F33BC,19,1,8,1
0F0D111B0390ACD4C0CE0C115E1DDDAB,30,0,209,4
7C235CFF58E23BD03BCCD89DF0B2CE66,31,1,39,1
8365B2F9D735D2D14E986EA9114D2E8D,-1,-1,-1,-1
CDF0123751DF0CFE28CF56DDAA2F5357,24,0,104.58,4
ED271091112347E38CE55D4451D25E26,23,0,58,1
01C36453CE303554F3115A2A379E5C06,39,1,1,0
AAECECFB9431A055B075B33BC06FCC9F,51,0,41.66,1
E27694904FF7623A1690419C3D78DA62,47,0,63,1
04FEB2ECF608AD6C4D2490C857093130,42,0,128.48,3
2A49651A20373D586F3A24348DD86503,36,0,15.01,1
32CD2ED6D07B3103B18CCA48D0C2A9D8,23,1,128,2
BFE8F25ACE3F3C02291D2EC8872D4713,27,1,145,3
DFA3C88B5075AA03923FB3F745688A11,-1,-1,-1,-1
5745C82C14D41698CF93992EE0A9C3B1,-1,-1,-1,-1
EA7E960EAF392FB330AAA87443ECF72E,22,1,52.52,2
ED146BC427008718D19ADE5F75685A0B,51,0,90.95,2
022DA6A69AA5B47C00DFF6ECA037F92B,41,0,22.29,1
3E66C68B774C0A6DC0885F89C9C996CD,30,1,25.22,2
6556B061A8F6F5AAC98C4CD9C80D0005,-1,-1,-1,-1
539DDCCE868A4362F285D1AFB46C0641,-1,-1,-1,-1
8258259058485C638C1680F131361C67,55,0,59,2
E2D5C3FAA355251691C0507BDF412B7A,55,1,21.4,1
FEAE7D9DC882CD1EA4E8304927890680,26,0,82.71,2
00BE3587FB35FD572D44798FE5125A8D,30,0,-1,-1
500A109C54CD887F4B8A0C3E2E8D838D,35,1,100,2
5AF803DE4B4616A24B065A1A3374E2D9,59,0,18.1,1
981FD097156C4B87D648BCBD23DA5D1B,49,0,0,1
9FC90EE47DB8CDE0D56B1738435DB54E,51,1,25.6,4
D861F511E2407FDFA270FED5B458CCD7,54,0,61.2,4
A09EAA890E1F004EAAF90211C426F5E1,57,0,18.57,1
F2DEF9C0CA0F83A46E5D18C25D7F18F6,36,1,14,0
3DAD2892DAD74B700AD4593A20440D08,-1,-1,-1,-1
4CAB2A12B1945BF8A5682410EB0A03E0,58,0,10.4,1
6716A31EA8EC0A2429C5EFF4CCA66610,-1,-1,-1,-1
4D010B9D5351706A2CA60DE9557A9DDE,41,0,10.6,0
8244D15C61A032CDE024930828150F3A,-1,-1,-1,-1
C755FC1C54C43ADE9B51AF2AD55D8C56,28,1,-1,-1
F837AEFFC579043C3509370E3445EC71,34,0,9,1
1A33AFE798A85DE320B6CF1BDD770434,35,1,270.02,4
4367B89161CCF19E18CCF479D94EC1EA,-1,-1,-1,-1
7D5778D2EA1B4FF1A61A30722EC29582,55,0,219,4
AAF270F266D99E778C5308230AD38CB4,-1,-1,-1,-1
DFD545AEC601CC74322F36DA1751BB7A,-1,-1,-1,-1
0F70A18688D4027C58AC0B0FEDE608E4,35,1,211.3,4
63FA048E6A74C32DC0BA698F2D0DED13,-1,-1,-1,-1
6B85B9B618CA88B4D0F726B903C8C736,44,0,1,1
83CFDDC531320E60E88752E1DC1587C4,55,1,52.61,2
AA9FD8AC150813BEE2C87F53AAEB7490,32,1,50,2
B240D13ED6966D518E638E7BBEB9E28E,52,0,30.98,1
B386DF4EF76AD32C3373BEE7C6F660D4,40,0,17.1,1
CD4DB61DABD6210CEB5D5998DE1980D9,34,0,82,2
261BD200E35F7DDDD506E67E38AB3808,41,0,38.6,1
70ED098FE419C0C0C09706911AB27014,33,1,25.68,1
979E6471E2C8B41D81C64DEF526CD2BC,-1,-1,-1,-1
ACF2329E0B2AB4BF20E496CD72F4632B,-1,-1,-1,-1
D6384FFA421F626201157D7DE75DB0A4,41,1,39,1
A91CD3F5F08A1E05A9BBE4AB0034D895,28,1,13,1
18F042B04E2044F283528B7D447ED4FE,-1,-1,-1,-1
53DE264D6AC066D5571D6315603E0F7D,23,0,50,1
A8A076B17FE2BFE68E77404C599FA2F2,38,0,70.2,3
F24455325A751E361F34EF7779C8DB55,27,0,19.4,1
4478EB56F54638909667DFEB2F95A316,26,1,20.71,1
531B18F042C74AF2D7F87A21D28332EE,33,1,29,1
A3D504A41978F105854EDAD8174C8453,53,0,30,1
F01D4AE3EDD34E74582CFE2069B9D0AE,38,1,21.85,1
4E2DBDC2E209523D6CA53D95B80C3AC8,21,1,0,1
56A0760D10A4577E5CF345BD1CCEDAE7,51,1,15,4
617D2BBC2CF3A42B26D94E98F4C509D6,20,1,45.12,0
F48622B925F289423B5AB388D3B6D0AA,-1,-1,-1,-1
F8A5FBDF7644328425E9A38CC9531B69,-1,-1,-1,-1
0512D8E32C4F604212B928BBE86983DC,28,1,-1,-1
5B517C1120B54FDD6E64BDBDACD2B946,39,1,153,4
C1AFBB49E318151A1202AFF51C27D4EF,42,0,260.8,6
DF10D0D7ECA6AE468AED35D6B573D9C1,30,0,158,3
96173167088FC68CF0A71352D00E6BA0,29,0,209,3
9D0D1EC8E4D0DC067DF2F2A74ECF7656,71,0,33.9,2
49578377EE2F0AFF4E497915E966E2D6,57,0,80.5,2
7975119705C5A9D651D4917E0F067ADF,-1,-1,-1,-1
B3FEC6DAB9A42EFE26E35E33F7921535,36,0,229,5
BC6B594AA4A64D9F5F2C896083006322,39,0,248.95,5
DCD975D75907FDF2A04D57D4E87BCC3C,42,1,148.4,4
E5F42670B74E9B5F5F89A7C7A26D53F7,29,0,159,2
ED9ED5E1B703A2B097F95D3C9158263D,27,0,91.47,2
F35FCAE1098E18639D736AD4DCEED000,30,1,-1,-1
1070D4E69967F43E615E516D79EA4994,50,0,60.1,2
1795E47C49406B9AA2C736754B2D6686,46,0,0.1,1
39EFFF3B964BB9D19B46E931D2369C72,-1,-1,-1,-1
6B94BEDA19B88E084278912601318189,34,0,168.1,4
5AD0EFF4FB9904D06DC371ECBD4634C8,32,0,110.2,4
952033B1D5DEC824B5E97DB86CB6CCBA,55,0,69,2
16CDDCC7D1393843557CDEA48AF3A1BB,28,0,24.14,1
838E6791FC546651665EFA784094108B,36,0,104,3
B7169481763BF9672E5951888AF14CEA,28,0,87.6,2
E8EE1D9CD7426BFAE7B69722599F8834,32,0,55.52,4
FD6E2F5B4DD5A0172C0608BD8A326980,64,0,28.36,1
130CBE96A354E63FA56083973A3F3E49,27,1,119,4
450D8D303FEED9BB28ADDB78179111C2,41,1,2,1
C54DC75BAD30913A2EC3D76311C86747,29,0,90.09,2
D6216080033FC1404C759F270F852F87,22,1,3,0
F917C2A3BC61749A5873337E51777397,74,0,11.03,1
29AB36735EDB7EFDBFBC19FBCAB1B0CD,-1,-1,-1,-1
834D664160B78CB206C2FFF8AD0ACF63,37,0,61.25,4
D411D7B28589ACFED222C3F9820461F4,53,1,13,1
E327D3D3B871C4C2532A531CEE347365,46,1,396.21,3
3BEE70D39EAD0390D8F236ED5FBAF4F1,31,1,177,1
447FA1DE94B03C6421F0764B5F9CB881,19,1,-1,-1
881758E053F10796A024B35CD52D30F9,-1,-1,-1,-1
90910AD35902DDAA17B826492DBDF10A,43,1,13,1
AFD7813A334B9227EF007776F1804539,44,1,79.4,2
F2736C9646336A15A89366290CD238A7,21,0,229.9,4
402BBAA3BF8BEA615F3948918D7A3627,-1,-1,-1,-1
4AD0EABFF0F8E0926A7BC2D4DBA390B1,63,1,42,2
6EF2A5AED1547FCD010955BEB5B7042E,61,0,17.7,1
E04456798BA78C57BE71716E00137B52,29,0,158,4
426D84D1CC8386DC2BC26945239B1282,-1,-1,-1,-1
5C768DC795003B2B4FA8FEA59558B9B6,28,0,0,1
5B8617B8180B676DCA2DB6C5EE7DAF89,65,1,8,1
0BA06822E15ECB36F4B8308FE8653B05,-1,1,41.99,-1
84C9F9BA00CC5DA0D96722F42198F5FF,67,0,163.88,3
A0168108AAE87DB9009C3B8697838057,55,0,141,4
CF9254EB6E48CD8030642FC266033B64,32,0,325,5
2C4E21C8DCA5F16E8AAF06AB254208A1,-1,-1,-1,-1
340A2B5D61895919682CF9B2D2BDE9E1,42,1,24,1
4E76686E26FBD7DFFE5CC6793B065395,39,1,8,1
D5B957CCAEF5ED69EB524AA10AAFA615,-1,-1,-1,-1
0DFA7FFC8FFBE907AA3E9D6B3B58E647,31,1,48.4,1
3E91AC748DE0F2E47C82D2C280934001,27,0,19,2
9DB4A2FE08CF374B36E7992872C1F616,-1,-1,-1,-1
A6788FB5E52B79DEF10C74E571D4BD62,22,1,-1,-1
AE8E2D08D14F43929D8C77739B171C5C,37,1,0,1
E0FD1134558C8136169CFED16A17DB35,60,1,124.01,3
39CDCA4E372342DC1ED2DE4524B32B29,-1,-1,-1,-1
88001DF3BA97B5639D6CA9F5AA976889,43,0,45,1
9B225B353785BC2FBCA69692AE75464C,50,0,9,1
9B5B369E6FC99734CDA33FBBA463CADB,-1,-1,-1,-1
C127241D66EDACAFB5F7ACD2CCBF46F9,60,1,47.66,2
B008022496C6392F3E59F3720EF82065,26,1,8,1
2096959590B32932AE4E7EFD7399A1A8,65,0,-1,-1
2C1966587DEC7B10BB85758840799EC6,22,0,0,1
4CE3B943AA79DCE84FC05BA367D4EC93,22,1,54.08,0
C732D09520548DA9F1DF8BBA04B6E747,-1,-1,-1,-1
4BD14AF880E95DAABA949044C11E9B1C,41,0,123,4
52CD5EE88CE8EE119ADA34B28ED62239,-1,-1,-1,-1
648BCB73A0CC2CE18C730BD02F208D4A,26,0,111,2
950B8C5B15227AD0C739C554135BFF5B,41,0,58,2
5B62D1308567976E2CE87C7A431892CF,30,0,8,1
ED27D2C11EB8B2CAFD4DFF7DB7785EA8,27,0,200,4
FCB5AC77F8989DADD737ACCA7A8C4672,28,1,19.57,1
22B12AF23941255F4A0E895A5CCCA4E2,40,1,86.2,2
35543262057C97ECA5EDA927553816BE,52,1,11,1
CBE46FC6B1AA0841EB345DBD5FEB27CE,26,0,32.17,1
FBCDB6C1160A83207BE3BCC3461A4371,33,0,-1,-1
446D45640C245606DE5EE830E891157A,32,0,306.28,5
8643F34E56E7B0D672530C6819CC7428,53,0,18.38,1
A9ED1AB2B0A66547BE5783CF7271D1A6,51,0,64.1,3
AB31574F6CD304C32B10E713524AB77A,-1,-1,-1,-1
EAF8C2257093E5BCBA7297CAEE7E5BD0,34,1,152.9,4
240B39BAD87F7B6F6ED882BF1AF3B9E4,41,0,99.4,2
349DAB789E1F17473473AE219E57A8DD,41,0,0,1
40370D82B179F3A7316655C4619F44F4,27,0,9,2
5953380D3EB228EC3175C83E4E03700D,-1,-1,-1,-1
AF63C6C944580DDBD8EC17B0620E09D9,-1,-1,-1,-1
2E36D45467ACAC5013F03CD303781C3B,61,0,8,1
4CB6B8D9E3FF2B51EAF0F5A921808609,26,0,28,1
78C7024B1D0898033FAD3631CB015C8D,25,1,126.01,3
867E8D9B763916A9B353C5AC78FD7A03,48,1,-1,-1
90EE7F093D132C8066D3E62EBDAA2C92,35,1,125.87,4
9F09F29ADED57E1A3F60902FEA691143,-1,-1,-1,-1
47107CEE0F44F884488FE01E1697838D,22,1,78.6,1
8AFB323F9CBEA6C4E14051817864BCC0,31,0,142.23,5
0DCEA8C872D00815D909C4E958470CDC,37,0,319.2,5
309E1564A716D31E9BB6262347AFF7B9,50,0,12,-1
35D4A8DAB32B8DCA7634EB636219A7C4,33,1,39.1,1
4C503B5829F1F316F37FBAC7B8610D56,52,0,89,4
5D1A02DDDE22A6911DF4091E6E7EE7DE,56,1,25.52,1
8B91E9702F369A7EF3B7BB12D23FBD69,-1,-1,-1,-1
B4A30B00EBAF0E1617323837A6C0A165,-1,-1,-1,-1
30C917DD66D79428208D8C040D34BA7D,35,0,19.3,3
3C942660B7A373893ABD55E4FDAA0B2D,70,0,-1,-1
B8418939C662099343066E82B31731EE,51,1,51.8,0
127AF59C0F79F76296899A290E7A18D8,-1,-1,-1,-1
26684C06377B15DD29FEB2789BBF1F86,54,0,175.08,4
2F2D7DE2FF46797163F9B0031F3A64DE,46,1,-1,-1
47AB6D576A87889729CA306087C9B780,51,0,151,4
A0F15B6001F78587AA95EA0B9CCD4FE1,-1,-1,-1,-1
DA9BB0741199A1EF412F60A05DC1D81D,34,1,199.2,4
EB294C51514AED6F953324194E1A4D14,26,0,752.2,2
04260D68D547680F8E2EBDA3CD3C56A3,33,0,35,2
3043FB6D8D55D175EA612D3FE0E7B999,24,1,28.1,1
73FC108FB24F3A4E43B74F4E6B250EF9,25,0,39.25,2
3EDA9D6F216F0CC68AA093B637D2DC1D,44,0,6.32,1
7B855C70FA5DD8BE12B00A84B7708039,75,0,70.7,1
7F1E764A07918833F5C3FFD03DAF897F,44,0,10,1
E9755AFBADEA84945DFEAEFD6D7855CD,-1,-1,-1,-1
F83A39E34E52BFBA80648C68D74F7918,51,0,95.45,2
717BEA963AC8CAB10522385614BC4C3A,60,1,185.25,4
666AB5A898AA11CF0E112F4B5C8B16AF,24,0,90.17,0
9A78B056BF162995F5976D079E230243,35,0,19,1
9F72152485E8B0F4557347A00FFBA125,37,0,88.71,2
15CED88AD8742355BA5267EBD453C9AE,59,0,173,4
421EB6B44C72988D78BDF9DE4F29D6E5,37,1,49.71,3
6E59D829A38A72E12BCD1106B72C6AB6,66,1,12,1
7CE5355DF2E4BA776437A0DAE013F885,18,0,99,2
AE084666289F0971C9C2ECCE333EA48A,38,0,18,1
B7500783CD0C5D970A00F92DE89C5146,-1,-1,-1,-1
F649D4286418FD21FA32AB720AD12B45,-1,-1,-1,-1
BA3969BA29DDC64615B9A883945CACD0,45,1,15.75,0
C4D48C44EF65E78DB467566602BEB3B2,66,0,2,0
5E97531C25E09AA28534578E1CB719D2,42,0,263.6,6
66FDAC205548D6D4FCB0610496022CDB,-1,-1,-1,-1
ECF03C7D72CCCE13346A4E1090724414,30,0,145.1,4
23DE1A9C18AA0C7F433431CC3EA1FACD,-1,-1,-1,-1
2D48F436B1B3EC38968CDBA7FC4F39F6,42,0,161.58,3
4A6E94FA1E896FB3EBB3D56815C7B1AC,26,1,36,1
BDD87870EACF70AE1C50E18D27D34B1A,47,0,0,-1
2A21D6384CBF7AC73DEFBF3D7801D82D,36,0,78.38,2
542B40F1AD742C4A3892C1FA0501AA00,74,1,33.69,2
80515F1AE3CBEBE3D5AFF60FB5487877,52,0,170,4
F63FBA1A39EB9112E9F5ECEC85B21B87,46,0,123.6,3
4038B6FA2D0EFF370057DCBB67DC8BB2,57,0,16,1
62D4C82B574B9D49112CBDE17B0E5A7D,61,1,15.25,1
E6FC91BD125A32626F6CCC63FDEF683C,66,1,23.28,1
F232EE25E0F6D063ABEC911BA274D3AE,45,1,11.34,2
6A3F82D1627D81CFA06FCFC5BB5086E6,42,1,62,2
ECE7768CD5728C541D3166C567ED91DE,57,0,60,1
4F4194AAB652A5E5852CA5F212359C48,27,1,75.3,2
C9AC7870FDDCC4B63084988B09816816,48,0,8,1
3C208AB0C5C9721D5A1651CA401CC107,23,1,46.6,1
E1C7824A509F9887626903939E8DCF19,39,0,50.3,2
FE338F6E55ACE43E8C1CF5619720FC6A,24,1,18,1
7DEDF10952FA255C7A23D000AED3A8A6,66,0,18.8,1
EEE26BB7F0E3E313838DBCFB23E2351E,36,0,150.9,2
4AFA3ACF485EEE7B4709BB464319BA3C,52,0,25.84,1
A1E94165A26C445CD320BB747E5BC3F6,57,0,114,6
045CE25478828917E691B7EF81C3CFD1,29,1,90.62,3
37F53E60A66DA85CCC4D4FE064455039,55,0,146.3,-1
48E3CC4C344FFD218D04F37839BEC8E4,56,0,8,1
68A30D44EF9C2DCEED9A997609FC9E71,62,1,0,2
3C7BCE8ACCFA908B0FBC0129604E71BB,55,1,70.29,4
40D833BD18C029B7E2EA7739C7FE220C,35,1,199.1,4
4FA8B89DE10BE19DF8665006661986C7,-1,-1,-1,-1
69B84C2F61804C1521BC0DD7D7F4B107,48,0,10,1
CFFAC13604841EA109527E664B9DAEE1,36,0,258.6,7
374391557A948728544D3382A56E9855,-1,-1,-1,-1
6AECC4D28953156C284A1B89D13D0B68,39,0,29,2
72BDCE017F8BC91A44000265E1D91BB7,55,0,217.2,5
8F8C6C08C9C483347E4EAC73B6B1E925,36,0,39,2
AAC87FE08C2F983DA04AA8F88444B748,58,1,60.9,1
E6017A7B99590F96F264226AABB32480,-1,-1,-1,-1
5F5359229D6D37B357DFBA83DEE6AC0C,25,1,9.1,2
D6CEA4F63F67A9D3FF660AE186108B81,40,0,262.68,5
53699D1B840E642ED5B028096D539B9A,40,0,219.56,5
B6E67AFFEE94DE97F2648FD520E09E15,45,1,190,4
FB926F34DA00B81FEABB966B9FF628B6,27,0,125.8,2
E1B5B270ADB14E45DA5401E71A6A9598,28,1,106.75,3
4C9C0B968BA51A600ADD6B4F411CF552,-1,-1,-1,-1
55A134EC9F4D5DA56935679A348A5B3F,40,1,58.67,2
B750AD54191E38900189FC780F9CC991,61,1,13.59,0
C2B72E4678F4EFE7DDEFAD13EDF8EA02,64,1,67.9,2
F298956072BD0909C3FD08684808E0B0,65,0,110.92,3
696A08D713E9B80C8C7875A34A51C9D4,-1,-1,-1,-1
B5F2A1E78D933F4DC0B2C0C754F52639,59,0,75.3,2
1FE11BD9079280CF118EB8A983A53374,66,0,33,1
2F92ADCB1C04D5953814044608666A2C,54,1,88.64,0
31E8F09BD02381829C7628894C6085FC,-1,-1,-1,-1
5761B0D569A0AC81AB63FA21EF0C52D6,42,1,45.25,2
60FF39D8F52B8AA4A7DBE5A98045FA40,42,1,18,1
8C58C17BDAB22C9786BDB0D34E9844ED,20,0,63.2,2
B455DB75AAC0140D22566A4CBE47FCCD,56,0,0,1
ECD3A2ED6177E818213714A48B2361C7,19,1,45,1
1721F2184DF887F107D3B771E288AA52,25,0,92.1,2
2AD6550B36F900E31AB28EB75B1778E4,64,0,28,2
5D0A39CA63570DDF8D8E9A8A96436E6D,63,1,1.7,0
8EF6657DB73AF60AA42C39A7C003E07D,49,1,120.3,4
B8F0A30627189EF5171325C3737536E9,31,1,54.06,2
D20F59D95E2A6930E400FFF60700B8E5,68,1,8,1
09E2F0300C8BEDF0A0332AA43176BAFA,47,0,91.4,2
20BEF1941A9B8F9E54FD351FF40BD118,36,0,58,1
352C0AB1AB177EEE9E0B338F3A94307A,58,1,47.66,1
B70E2230E57F0107CAFDEB834242E3FE,29,0,10,1
EFF94830EC12920C9C15349D41EAFAC6,47,0,51,2
CC0B5B0947A15935615C9B9D539A0495,-1,-1,-1,-1
E031060E903D412BF6D731DDC3E2A0ED,39,0,71,2
4E2E92F96E1D0BE72B576F8B7DA2BBD7,-1,-1,-1,-1
CF1FC541BA18304EF8E52483F99F476C,27,0,104,1
208F4F557035D780C9EC1C918E1BA8A0,26,0,74,1
5FBC68BDAB1F202F401B5FF0654E115B,36,0,42.11,2
F48191F51BDB066F42D3E66C3C62A21E,-1,-1,-1,-1
64F2275CD1BDFEF4749CABE67B831A06,-1,-1,-1,-1
98F54E7E318195E0840792B4C3EE8046,-1,-1,-1,-1
A2FCCE2097B56A8D3EABE3C89595D6FB,-1,-1,-1,-1
A5A5F5D5783CC5F3D8A8BA8B6D754BFF,24,1,68.5,2
B23629E853496A738E9C7A3905DE0CFC,85,0,189,3
C1096A04A45F9FD4E7883717086EC729,69,1,61,1
D45E16BF7D811463379941DDF1A7D67F,36,0,8,1
A7B129A8BD7CF7AC37254451F7BFC28F,39,0,239,5
D4B44119B8FBE0FCBDB1EC17FB4166EB,28,0,35.5,1
224AF42043CA3EC66D962B1349F6DBEA,37,1,85.9,2
374A36D2DF60754FCB57233153D3E220,29,0,185.8,7
B4D65F05A4BF87B30BFB95499795485F,-1,-1,-1,-1
C23625381BFD85BE994357B6E575FBFF,-1,-1,-1,-1
CC0782A7FD5DEE8C003956F12643E798,68,1,9,1
444E9E2B500D07882A22133A5EB3AEE2,47,1,129.4,3
0443E2B82C790F340A0D8216CEADB52E,72,0,20,1
3DF4A8F622CF69DD63AC2FB522724716,51,1,8.01,3
426E7E097203901EE0765C0418C3764B,39,0,99,3
821A8A1B389811C58D11AE86067D12F6,58,1,0,3
502D858165655F9BFE0CF1570E0B1676,25,1,8.1,1
6C3BD356426FDA8C397417431E927DC7,21,1,59,2
8944BCC00B26DDC884E8A6A80F2E609E,33,1,130,4
BD333E6DEBEDF44B2C9CBC529BAADE3B,-1,-1,-1,-1
6083EBD0A4C469A747FE33F89E486FCE,57,1,67.93,3
8BED9AE675C4656CC5143948B1D2BEB9,29,0,48.7,2
99BDC0B0537051C652C4158485DD6DAA,36,1,1,1
DA338EC05ED4EA14DC64F2DDCC2E6C2E,27,1,85,2
E59B4E177CA0CD54D44014D96782A163,55,1,39,2
4138B9A4AE15089197B0D869007A665F,34,1,1.2,1
7BAD9B27559004F3B6745B998980A29F,28,1,0,-1
CF1FF4F01B426AE329B662FABD9D3DA8,21,1,49,0
27C15C58A83102E33651BA99FBE9D518,29,0,69,2
97C67598417EE5397AF79E985E6C2717,-1,-1,-1,-1
CB5087DFD9BF594FAB111BB4C07DF843,56,1,18,1
F65E31C470DD820E2C02EC6F956868B4,41,0,179,5
048EC656F17F193CB22588E861D8A0E4,30,0,50,4
30B514E31CF7B0FAFFC668EB68872E5F,31,0,60,1
0E414036B4D880B996CB74970A0131CE,-1,-1,-1,-1
A276F553455264B75B8F4B4FA0B27335,68,1,9,1
C2B5898AE50285AAC5E83DE3FBA27AB2,-1,-1,-1,-1
98E6C37691644189BAFA85A9ADCF3C49,19,0,115.6,3
B9C4961BEE6FC1E2A3CAC0F55C6048DA,51,0,3,1
3420DCBEB27C48715165A8494CDE6C0A,31,1,46.47,3
988C2FA8788C559592CA30F3D9DEB6A4,37,1,20.52,1
9D8F69565E725B8F85FE7BD05C6C9B98,25,1,129.14,4
A3FEFD933EDD73E3BC4AAD50053D533A,-1,-1,-1,-1
DCDDAD959AA32AA3B107419FF6FDC79B,51,1,20.95,1
1EC33E01BB9C069336E9F2BD9E8850E0,30,0,19.75,1
49CC53F4D66266589F927E0768F691B9,41,1,46.27,1
793D28FD9C54D29CF3CF732FFDC10B47,37,1,40,1
BD48FE40E4F62A687BFA961520B4FE35,41,0,17.99,1
F30C21ECCBE86CE7A370D56DFA2671AC,49,1,1,1
8CC8E2B5E236DF7CB13998E59ADC5963,54,1,10,0
3D737BB76432763B00E66399DC89448B,32,1,359,5
8EB622FD3CA29D5246631CD3F83C16C1,32,0,167,7
D1F2143F59F6B9C358A7BEBBE88C8FF6,63,1,151,4
27DB038396AEB4C9CE115AA6B1DEE87E,78,0,15.25,1
52991EBAF81B241997A1B110C02CDF7A,49,1,70.3,2
C026CD045F87E2479A7FB1E2E1F418D4,59,0,147.66,4
CAF880AC6A983D26B4E879EE916CE5D3,47,0,112,4
4226601C85321B1C5A74C4929F7355D6,66,0,75.4,1
DA34CE5785F163AE6E0957B05B5A4547,23,1,75,2
F9C88945D18B8376BF772596FE01C85D,-1,-1,-1,-1
9C718F026D5FA8DF749E93DDDE32F41B,33,0,140.75,4
A8EEED4691D69B227AF4AC4C22460483,63,0,-1,-1
C9DE6601557EF76C361CE3565730F869,67,1,23.71,1
1E894B907F48901F87717088CFE5428D,44,0,90.1,2
68A54B74ABE4E073FF87D3B8483CF17A,51,0,9,1
52F1012B7CC03BD0634E1F1A8462D2A0,66,0,38,1
9BD2E5D6BE2FD4825064BF4CE9D4399B,31,0,20,1
BA8E47DC2D677CF21102A4A4929C2607,29,1,172,3
19E32E7C76C8D8414B855BD027AA36F6,37,0,0,1
1C66CB9F435D40E9DC4FEA2051FFBB00,53,0,37,1
71CAFA523A3D4DE6004C0F611ADC26D5,38,0,209.2,4
86E03B4D0DA189C61724AE9E740C5A5E,54,0,20.9,1
A372408A4EB9276548DAD69D7AB3D196,31,0,4.71,1
B3A3E469306C82C0A82881397BDC62E3,38,1,48,2
CAE293B5EC8EF1D559426B4D48053006,34,1,81,4
60596A152EFB72BF432B9216D822B50B,-1,-1,-1,-1
78D3F92565E84F935C67A5EC41BFE5B0,58,1,20.08,4
EEEBD3DF485CBE7C6EC78256C98A3BD2,40,1,8,1
D6F8A306EB791E1619A3F8ECF79C62BA,37,1,212.23,3
FC5518B72C516B275EAFB6BBC94216D9,35,1,150.1,4
FF5CC89466ACE6E54715A01CA2E304B3,37,1,179.65,4
7020466B99F2A712845BF1BA2BCE4270,30,0,0,1
73F740544385915E909F2F6FFEFDF611,-1,-1,-1,-1
96DFCE599D7EA5C160CC4695B8B2C423,37,0,52.35,3
AAB001FF46DD2652B05D7DF92AA1E740,31,0,30.4,1
055B9BAB24032798F00F23FF2322F035,42,0,187,5
6B66F5EE8CCFC71AFFD7C48E52462BE3,-1,-1,-1,-1
410FFEAFEACA4F7661AAF361CA54610C,27,1,59,0
73DA85623E7FFD4CF4051D853EA1A5E8,36,0,138.57,4
772A81B743E2BB702800E73AD28B5EA5,-1,-1,-1,-1
BE3C7F1DDB7FD6244881E0636A4D888C,46,0,70.1,2
DDB2F9B2B9C249C846424A7E07286E2D,39,0,149.1,4
EC60158A4BDBE76553DB3768C0041D3F,33,1,12.04,2
07AABD1AA58761C0514B5F332EC1C35D,59,0,24.22,1
24EE83C70B323173B7D6E7F4670758C9,44,0,2,1
289EA094D629F9B12B3FF1CDD64345F0,67,0,11.88,0
94CF8191B530861865D6622E9853C84B,-1,-1,-1,-1
C2D48AD336E3502AACA7AB5289A0DBD8,-1,-1,-1,-1
CBDDAA2538AFBA28255878C9A930AA7D,59,0,159.33,4
3CB526698CFD11EB704363989EBDB332,26,0,44.06,0
B8180F31CFF174C606E73E0712A58AAE,46,1,40.44,1
B99B1E8EAEB682C4A6EF39ED126B61FC,19,1,50,1
BF2BB8DCA468073216ACE7D9D70194B9,19,1,70,1
357980E4D826DD3BC16ED14273C42B77,63,0,27.2,1
671B7344128B17CAA228FD2A472DDA1E,74,0,9,1
862FC959F226053CF88CD19276B1EDB9,33,0,193,4
B012598F72246FF39E621AB5A5A2EFB6,55,1,-1,-1
B82E288DFDE36766966AEC3081BC3873,59,0,74,2
F29EC6B37657F81B782E5D2C8C8DC501,70,1,73.3,2
82684AB37DED2BCDE74F9EC949D0B025,32,1,99.38,2
BC4825AC0A8F6B770B47AC4B243EB852,30,1,0,1
C9751D0C8F0B606832460931BF1BE71E,-1,-1,-1,-1
A57DC742FEAE21E7E47D1A1509D1F332,46,1,11,1
E4F340F08D31235117A5B333504CB9DC,51,0,76.1,1
E6E52D7F9A3D9910D9717156EAA33B4C,42,1,76.77,4
51666F9154B492B4EFFAF1CFE5405E9C,37,1,45.08,2
55CB32E89AD2EA5276977465927A6D60,47,1,20.64,1
5BA79A95F5CF2313753D1C7AEB741D47,36,0,19.1,2
7EABD2B9D79935C6C7CEBF7EDAFF7CCA,78,0,79.25,1
FE184DF79579345F59CA9BC9A410B83B,58,0,186,5
B38FB0BA44E307D4C9CDCE7CC43EC0E4,25,0,100,4
BBDCCDC50CB18BDDCA80E102D7A3BFFF,-1,-1,-1,-1
